DEPT,SUBJ,CRS NUMBER,CAMPUS,MAX ENR,ACT ENR,TERM
FOUN,DRAW,100,SAV,20,19,202210
FOUN,DRAW,100,SAV,20,19,202210
FOUN,DRAW,100,SAV,20,20,202210
FOUN,DRAW,100,SAV,20,17,202210
FOUN,DRAW,100,SAV,20,18,202210
FOUN,DRAW,100,SAV,20,20,202210
FOUN,DRAW,100,SAV,20,19,202210
FOUN,DRAW,100,SAV,20,18,202210
FOUN,DRAW,100,SAV,20,19,202210
FOUN,DRAW,100,SAV,20,18,202210
FOUN,DRAW,100,SAV,20,19,202210
FOUN,DRAW,100,SAV,20,18,202210
FOUN,DRAW,100,SAV,20,15,202210
FOUN,DRAW,100,SAV,20,19,202210
FOUN,DRAW,100,SAV,20,19,202210
FOUN,DRAW,100,SAV,20,18,202210
FOUN,DRAW,100,SAV,20,18,202210
FOUN,DRAW,100,SAV,20,19,202210
FOUN,DRAW,100,SAV,20,18,202210
FOUN,DRAW,100,SAV,20,20,202210
FOUN,DRAW,100,SAV,20,18,202210
FOUN,DRAW,100,SAV,20,19,202210
FOUN,DRAW,100,SAV,20,20,202210
FOUN,DRAW,100,SAV,20,17,202210
FOUN,DRAW,100,SAV,20,18,202210
FOUN,DRAW,100,SAV,20,20,202210
FOUN,DRAW,100,SAV,20,18,202210
FOUN,DRAW,100,SAV,20,20,202210
FOUN,DRAW,100,SAV,20,18,202210
FOUN,DRAW,100,SAV,20,17,202210
FOUN,DRAW,100,SAV,20,20,202210
FOUN,DRAW,100,SAV,20,19,202210
FOUN,DRAW,100,SAV,20,18,202210
FOUN,DRAW,100,SAV,20,18,202210
FOUN,DRAW,100,SAV,20,18,202210
FOUN,DRAW,100,SAV,20,20,202210
FOUN,DRAW,100,SAV,20,19,202210
FOUN,DRAW,100,SAV,20,20,202210
FOUN,DRAW,100,SAV,20,19,202210
FOUN,DRAW,100,SAV,20,20,202210
FOUN,DRAW,100,SAV,20,19,202210
FOUN,DRAW,100,SAV,20,20,202210
FOUN,DRAW,100,SAV,20,18,202210
FOUN,DRAW,100,SAV,20,19,202210
FOUN,DRAW,100,SAV,20,17,202210
FOUN,DRAW,100,SAV,20,18,202210
FOUN,DRAW,100,SAV,20,20,202210
FOUN,DRAW,100,SAV,20,20,202210
FOUN,DRAW,100,SAV,20,19,202210
FOUN,DRAW,100,SAV,20,20,202210
FOUN,DRAW,100,SAV,20,20,202210
FOUN,DRAW,100,SAV,20,19,202210
FOUN,DRAW,100,SAV,20,18,202210
FOUN,DRAW,100,SAV,20,20,202210
FOUN,DRAW,100,SAV,20,19,202210
FOUN,DRAW,100,SAV,20,20,202210
FOUN,DRAW,100,SAV,20,20,202210
FOUN,DRAW,100,SAV,20,19,202210
FOUN,DRAW,100,SAV,20,20,202210
FOUN,DRAW,100,SAV,20,20,202210
FOUN,DRAW,100,SAV,20,18,202210
FOUN,DRAW,100,SAV,20,20,202210
FOUN,DRAW,100,SAV,20,20,202210
FOUN,DRAW,100,SAV,20,19,202210
FOUN,DRAW,100,SAV,20,20,202210
FOUN,DRAW,100,SAV,20,20,202210
FOUN,DRAW,100,SAV,20,19,202210
FOUN,DRAW,100,SAV,20,20,202210
FOUN,DRAW,100,SAV,20,20,202210
FOUN,DRAW,100,SAV,20,20,202210
FOUN,DRAW,100,SAV,20,20,202210
FOUN,DRAW,100,SAV,20,17,202210
FOUN,DRAW,100,SAV,20,17,202210
FOUN,DRAW,100,SAV,20,20,202210
FOUN,DRAW,100,SAV,20,17,202210
FOUN,DRAW,100,SAV,20,20,202210
FOUN,DRAW,100,SAV,20,18,202210
FOUN,DRAW,100,SAV,20,18,202210
FOUN,DRAW,100,SAV,20,15,202210
FOUN,DRAW,100,SAV,20,18,202210
FOUN,DRAW,100,SAV,20,19,202210
FOUN,DRAW,100,SAV,20,19,202210
FOUN,DRAW,100,SAV,20,20,202210
FOUN,DRAW,100,SAV,20,20,202210
FOUN,DRAW,100,SAV,20,19,202210
FOUN,DRAW,100,SAV,20,18,202210
FOUN,DRAW,100,SAV,20,20,202210
FOUN,DRAW,100,SAV,20,20,202210
FOUN,DRAW,100,SAV,20,18,202210
FOUN,DRAW,100,SAV,20,18,202210
FOUN,DRAW,100,SAV,20,17,202210
FOUN,DRAW,100,SAV,20,19,202210
FOUN,DRAW,100,SAV,20,20,202210
FOUN,DRAW,100,SAV,20,19,202210
FOUN,DRAW,100,SAV,20,17,202210
FOUN,DRAW,100,SAV,20,18,202210
FOUN,DRAW,100,SAV,20,17,202210
FOUN,DRAW,100,SAV,20,19,202210
FOUN,DRAW,100,SAV,20,16,202210
FOUN,DRAW,100,SAV,20,19,202210
FOUN,DRAW,100,SAV,20,17,202210
FOUN,DRAW,100,SAV,19,17,202210
FOUN,DRAW,100,SAV,20,17,202210
FOUN,DRAW,100,SAV,20,19,202210
FOUN,DRAW,101,SAV,20,19,202210
FOUN,DRAW,101,SAV,20,19,202210
FOUN,DRAW,101,SAV,20,18,202210
FOUN,DRAW,101,SAV,20,18,202210
FOUN,DRAW,101,SAV,20,19,202210
FOUN,DRAW,101,SAV,20,20,202210
FOUN,DRAW,101,SAV,20,20,202210
FOUN,DRAW,101,SAV,20,19,202210
FOUN,DRAW,101,SAV,20,20,202210
FOUN,DRAW,101,SAV,20,20,202210
FOUN,DRAW,101,SAV,20,17,202210
FOUN,DRAW,101,SAV,20,19,202210
FOUN,DRAW,101,SAV,20,20,202210
FOUN,DRAW,101,SAV,20,20,202210
FOUN,DRAW,101,SAV,20,20,202210
FOUN,DRAW,101,SAV,20,20,202210
FOUN,DRAW,101,SAV,20,19,202210
FOUN,DRAW,101,SAV,20,19,202210
FOUN,DRAW,101,SAV,20,20,202210
FOUN,DRAW,200,SAV,20,19,202210
FOUN,DRAW,200,SAV,20,19,202210
FOUN,DRAW,200,SAV,20,20,202210
FOUN,DRAW,200,SAV,20,20,202210
FOUN,DRAW,206,SAV,20,20,202210
FOUN,DRAW,206,SAV,20,19,202210
FOUN,DRAW,206,SAV,20,20,202210
FOUN,DRAW,206,SAV,20,20,202210
FOUN,DRAW,206,SAV,20,20,202210
FOUN,DRAW,206,SAV,20,20,202210
FOUN,DRAW,206,SAV,20,20,202210
FOUN,DRAW,206,SAV,20,20,202210
FOUN,DRAW,206,SAV,20,19,202210
FOUN,DRAW,230,SAV,20,19,202210
FOUN,DRAW,230,SAV,20,18,202210
FOUN,DRAW,230,SAV,20,17,202210
FOUN,DSGN,100,SAV,20,18,202210
FOUN,DSGN,100,SAV,20,20,202210
FOUN,DSGN,100,SAV,20,20,202210
FOUN,DSGN,100,SAV,20,20,202210
FOUN,DSGN,100,SAV,20,18,202210
FOUN,DSGN,100,SAV,20,17,202210
FOUN,DSGN,100,SAV,20,20,202210
FOUN,DSGN,100,SAV,20,19,202210
FOUN,DSGN,100,SAV,20,19,202210
FOUN,DSGN,100,SAV,20,20,202210
FOUN,DSGN,100,SAV,20,20,202210
FOUN,DSGN,100,SAV,20,20,202210
FOUN,DSGN,100,SAV,20,20,202210
FOUN,DSGN,100,SAV,20,19,202210
FOUN,DSGN,100,SAV,20,19,202210
FOUN,DSGN,100,SAV,20,19,202210
FOUN,DSGN,100,SAV,20,20,202210
FOUN,DSGN,100,SAV,20,19,202210
FOUN,DSGN,100,SAV,20,18,202210
FOUN,DSGN,100,SAV,20,20,202210
FOUN,DSGN,100,SAV,20,20,202210
FOUN,DSGN,100,SAV,20,20,202210
FOUN,DSGN,100,SAV,20,18,202210
FOUN,DSGN,100,SAV,20,20,202210
FOUN,DSGN,100,SAV,20,20,202210
FOUN,DSGN,100,SAV,20,20,202210
FOUN,DSGN,100,SAV,20,17,202210
FOUN,DSGN,100,SAV,20,19,202210
FOUN,DSGN,100,SAV,20,20,202210
FOUN,DSGN,100,SAV,20,20,202210
FOUN,DSGN,100,SAV,20,19,202210
FOUN,DSGN,100,SAV,20,19,202210
FOUN,DSGN,100,SAV,20,18,202210
FOUN,DSGN,100,SAV,20,20,202210
FOUN,DSGN,100,SAV,20,19,202210
FOUN,DSGN,100,SAV,20,19,202210
FOUN,DSGN,100,SAV,20,14,202210
FOUN,DSGN,100,SAV,20,16,202210
FOUN,DSGN,100,SAV,20,18,202210
FOUN,DSGN,100,SAV,20,18,202210
FOUN,DSGN,100,SAV,20,16,202210
FOUN,DSGN,100,SAV,20,19,202210
FOUN,DSGN,100,SAV,20,19,202210
FOUN,DSGN,100,SAV,20,17,202210
FOUN,DSGN,100,SAV,20,18,202210
FOUN,DSGN,100,SAV,20,20,202210
FOUN,DSGN,100,SAV,20,19,202210
FOUN,DSGN,100,SAV,20,20,202210
FOUN,DSGN,100,SAV,20,19,202210
FOUN,DSGN,100,SAV,20,19,202210
FOUN,DSGN,100,SAV,20,18,202210
FOUN,DSGN,100,SAV,20,20,202210
FOUN,DSGN,100,SAV,20,18,202210
FOUN,DSGN,100,SAV,20,18,202210
FOUN,DSGN,100,SAV,20,20,202210
FOUN,DSGN,100,SAV,20,20,202210
FOUN,DSGN,100,SAV,20,19,202210
FOUN,DSGN,100,SAV,20,20,202210
FOUN,DSGN,100,SAV,20,18,202210
FOUN,DSGN,100,SAV,20,18,202210
FOUN,DSGN,100,SAV,20,19,202210
FOUN,DSGN,100,SAV,20,19,202210
FOUN,DSGN,100,SAV,20,18,202210
FOUN,DSGN,100,SAV,20,20,202210
FOUN,DSGN,100,SAV,20,19,202210
FOUN,DSGN,100,SAV,20,20,202210
FOUN,DSGN,100,SAV,20,19,202210
FOUN,DSGN,100,SAV,20,18,202210
FOUN,DSGN,100,SAV,20,18,202210
FOUN,DSGN,100,SAV,20,15,202210
FOUN,DSGN,100,SAV,20,19,202210
FOUN,DSGN,100,SAV,20,20,202210
FOUN,DSGN,100,SAV,20,18,202210
FOUN,DSGN,100,SAV,20,19,202210
FOUN,DSGN,100,SAV,20,18,202210
FOUN,DSGN,100,SAV,20,19,202210
FOUN,DSGN,100,SAV,20,19,202210
FOUN,DSGN,100,SAV,20,20,202210
FOUN,DSGN,100,SAV,20,19,202210
FOUN,DSGN,100,SAV,20,19,202210
FOUN,DSGN,100,SAV,20,17,202210
FOUN,DSGN,100,SAV,20,20,202210
FOUN,DSGN,100,SAV,20,19,202210
FOUN,DSGN,100,SAV,20,20,202210
FOUN,DSGN,100,SAV,20,19,202210
FOUN,DSGN,100,SAV,20,19,202210
FOUN,DSGN,100,SAV,20,20,202210
FOUN,DSGN,100,SAV,20,18,202210
FOUN,DSGN,100,SAV,20,20,202210
FOUN,DSGN,100,SAV,20,19,202210
FOUN,DSGN,100,SAV,20,18,202210
FOUN,DSGN,100,SAV,20,18,202210
FOUN,DSGN,100,SAV,20,19,202210
FOUN,DSGN,100,SAV,20,19,202210
FOUN,DSGN,100,SAV,20,19,202210
FOUN,DSGN,100,SAV,20,17,202210
FOUN,DSGN,100,SAV,20,18,202210
FOUN,DSGN,100,SAV,20,16,202210
FOUN,DSGN,100,SAV,20,20,202210
FOUN,DSGN,100,SAV,20,19,202210
FOUN,DSGN,100,SAV,20,19,202210
FOUN,DSGN,100,SAV,20,20,202210
FOUN,DSGN,100,SAV,20,20,202210
FOUN,DSGN,100,SAV,20,18,202210
FOUN,DSGN,100,SAV,20,18,202210
FOUN,DSGN,100,SAV,20,18,202210
FOUN,DSGN,100,SAV,20,17,202210
FOUN,DSGN,100,SAV,20,16,202210
FOUN,DSGN,100,SAV,20,16,202210
FOUN,DSGN,100,SAV,20,20,202210
FOUN,DSGN,100,SAV,20,17,202210
FOUN,DSGN,100,SAV,20,20,202210
FOUN,DSGN,100,SAV,20,17,202210
FOUN,DSGN,100,SAV,20,18,202210
FOUN,DSGN,100,SAV,20,19,202210
FOUN,DSGN,100,SAV,20,19,202210
FOUN,DSGN,101,SAV,20,19,202210
FOUN,DSGN,101,SAV,20,17,202210
FOUN,DSGN,101,SAV,20,20,202210
FOUN,DSGN,101,SAV,20,17,202210
FOUN,DSGN,101,SAV,20,18,202210
FOUN,DSGN,101,SAV,20,20,202210
FOUN,DSGN,101,SAV,20,19,202210
FOUN,DSGN,101,SAV,20,18,202210
FOUN,DSGN,101,SAV,20,20,202210
FOUN,DSGN,101,SAV,20,20,202210
FOUN,DSGN,101,SAV,20,19,202210
FOUN,DSGN,101,SAV,20,19,202210
FOUN,DSGN,101,SAV,20,19,202210
FOUN,DSGN,101,SAV,20,20,202210
FOUN,DSGN,101,SAV,20,20,202210
FOUN,DSGN,101,SAV,20,20,202210
FOUN,DSGN,101,SAV,20,20,202210
FOUN,DSGN,101,SAV,20,20,202210
FOUN,DSGN,101,SAV,20,19,202210
FOUN,DSGN,102,SAV,20,18,202210
FOUN,DSGN,102,SAV,20,18,202210
FOUN,DSGN,102,SAV,20,19,202210
FOUN,DSGN,102,SAV,20,20,202210
FOUN,DSGN,102,SAV,20,19,202210
FOUN,DSGN,102,SAV,20,19,202210
FOUN,DSGN,102,SAV,20,19,202210
FOUN,DSGN,102,SAV,20,19,202210
FOUN,DSGN,102,SAV,20,18,202210
FOUN,DSGN,102,SAV,20,19,202210
FOUN,DSGN,102,SAV,20,18,202210
FOUN,DSGN,102,SAV,20,20,202210
FOUN,DSGN,102,SAV,20,20,202210
FOUN,DSGN,102,SAV,20,20,202210
FOUN,DSGN,102,SAV,20,20,202210
FOUN,DSGN,102,SAV,20,19,202210
FOUN,DSGN,102,SAV,20,19,202210
FOUN,DSGN,102,SAV,20,20,202210
FOUN,DSGN,102,SAV,20,18,202210
FOUN,DSGN,102,SAV,20,18,202210
FOUN,DSGN,102,SAV,20,19,202210
FOUN,DSGN,105,SAV,20,19,202210
FOUN,DSGN,105,SAV,20,17,202210
FOUN,DSGN,115,SAV,20,20,202210
FOUN,DSGN,115,SAV,20,20,202210
FOUN,DSGN,204,SAV,20,20,202210
FOUN,DSGN,204,SAV,20,20,202210
FOUN,DSGN,204,SAV,20,20,202210
FOUN,DSGN,204,SAV,20,19,202210
FOUN,DSGN,204,SAV,20,20,202210
FOUN,DSGN,204,SAV,20,20,202210
FOUN,DSGN,208,SAV,20,18,202210
FOUN,DSGN,208,SAV,20,20,202210
FOUN,DSGN,208,SAV,20,20,202210
FOUN,DSGN,208,SAV,20,20,202210
FOUN,DRAW,100,SAV,20,18,202220
FOUN,DRAW,100,SAV,20,17,202220
FOUN,DRAW,100,SAV,20,19,202220
FOUN,DRAW,100,SAV,20,16,202220
FOUN,DRAW,100,SAV,20,19,202220
FOUN,DRAW,100,SAV,20,18,202220
FOUN,DRAW,100,SAV,20,17,202220
FOUN,DRAW,100,SAV,20,16,202220
FOUN,DRAW,100,SAV,20,19,202220
FOUN,DRAW,100,SAV,20,19,202220
FOUN,DRAW,100,SAV,20,17,202220
FOUN,DRAW,100,SAV,20,18,202220
FOUN,DRAW,100,SAV,20,17,202220
FOUN,DRAW,100,NOW,20,17,202220
FOUN,DRAW,100,NOW,20,14,202220
FOUN,DRAW,100,NOW,20,18,202220
FOUN,DRAW,100,NOW,20,18,202220
FOUN,DRAW,100,NOW,20,17,202220
FOUN,DRAW,100,NOW,20,18,202220
FOUN,DRAW,101,SAV,20,20,202220
FOUN,DRAW,101,SAV,20,19,202220
FOUN,DRAW,101,SAV,20,18,202220
FOUN,DRAW,101,SAV,20,20,202220
FOUN,DRAW,101,SAV,20,19,202220
FOUN,DRAW,101,SAV,20,19,202220
FOUN,DRAW,101,SAV,19,18,202220
FOUN,DRAW,101,SAV,20,17,202220
FOUN,DRAW,101,SAV,20,19,202220
FOUN,DRAW,101,SAV,20,18,202220
FOUN,DRAW,101,SAV,20,18,202220
FOUN,DRAW,101,SAV,20,20,202220
FOUN,DRAW,101,SAV,20,20,202220
FOUN,DRAW,101,SAV,20,20,202220
FOUN,DRAW,101,SAV,20,20,202220
FOUN,DRAW,101,SAV,20,18,202220
FOUN,DRAW,101,SAV,20,19,202220
FOUN,DRAW,101,SAV,20,20,202220
FOUN,DRAW,101,SAV,20,20,202220
FOUN,DRAW,101,SAV,20,18,202220
FOUN,DRAW,101,SAV,20,19,202220
FOUN,DRAW,101,SAV,20,19,202220
FOUN,DRAW,101,SAV,20,20,202220
FOUN,DRAW,101,SAV,20,19,202220
FOUN,DRAW,101,SAV,20,20,202220
FOUN,DRAW,101,SAV,20,19,202220
FOUN,DRAW,101,SAV,20,19,202220
FOUN,DRAW,101,SAV,20,20,202220
FOUN,DRAW,101,SAV,20,20,202220
FOUN,DRAW,101,SAV,20,20,202220
FOUN,DRAW,101,SAV,20,20,202220
FOUN,DRAW,101,SAV,20,17,202220
FOUN,DRAW,101,SAV,20,19,202220
FOUN,DRAW,101,SAV,20,18,202220
FOUN,DRAW,101,SAV,20,20,202220
FOUN,DRAW,101,SAV,20,19,202220
FOUN,DRAW,101,SAV,20,20,202220
FOUN,DRAW,101,SAV,20,20,202220
FOUN,DRAW,101,SAV,20,20,202220
FOUN,DRAW,101,SAV,20,20,202220
FOUN,DRAW,101,SAV,20,14,202220
FOUN,DRAW,101,SAV,20,20,202220
FOUN,DRAW,101,SAV,20,20,202220
FOUN,DRAW,101,SAV,20,17,202220
FOUN,DRAW,101,SAV,20,18,202220
FOUN,DRAW,101,SAV,20,19,202220
FOUN,DRAW,101,SAV,20,20,202220
FOUN,DRAW,101,SAV,20,20,202220
FOUN,DRAW,101,SAV,20,20,202220
FOUN,DRAW,101,SAV,20,20,202220
FOUN,DRAW,101,SAV,20,19,202220
FOUN,DRAW,101,SAV,20,18,202220
FOUN,DRAW,101,SAV,20,18,202220
FOUN,DRAW,101,SAV,20,19,202220
FOUN,DRAW,101,SAV,20,19,202220
FOUN,DRAW,101,SAV,20,20,202220
FOUN,DRAW,101,SAV,20,17,202220
FOUN,DRAW,101,SAV,20,20,202220
FOUN,DRAW,101,SAV,20,19,202220
FOUN,DRAW,101,SAV,20,20,202220
FOUN,DRAW,101,SAV,20,20,202220
FOUN,DRAW,101,SAV,20,19,202220
FOUN,DRAW,101,SAV,20,19,202220
FOUN,DRAW,101,SAV,20,17,202220
FOUN,DRAW,101,SAV,20,16,202220
FOUN,DRAW,101,SAV,20,19,202220
FOUN,DRAW,101,SAV,20,19,202220
FOUN,DRAW,101,SAV,20,20,202220
FOUN,DRAW,101,SAV,20,14,202220
FOUN,DRAW,101,NOW,20,17,202220
FOUN,DRAW,101,NOW,20,15,202220
FOUN,DRAW,101,NOW,20,17,202220
FOUN,DRAW,101,NOW,20,18,202220
FOUN,DRAW,101,NOW,20,14,202220
FOUN,DRAW,101,NOW,20,18,202220
FOUN,DRAW,101,NOW,20,16,202220
FOUN,DRAW,101,NOW,20,19,202220
FOUN,DRAW,101,NOW,20,17,202220
FOUN,DRAW,101,NOW,20,14,202220
FOUN,DRAW,101,NOW,20,19,202220
FOUN,DRAW,101,NOW,20,16,202220
FOUN,DRAW,200,SAV,20,20,202220
FOUN,DRAW,200,SAV,20,19,202220
FOUN,DRAW,200,SAV,20,20,202220
FOUN,DRAW,200,SAV,20,19,202220
FOUN,DRAW,200,SAV,20,20,202220
FOUN,DRAW,200,SAV,20,20,202220
FOUN,DRAW,200,SAV,20,20,202220
FOUN,DRAW,200,SAV,20,19,202220
FOUN,DRAW,200,SAV,20,18,202220
FOUN,DRAW,200,SAV,20,18,202220
FOUN,DRAW,200,SAV,20,17,202220
FOUN,DRAW,200,SAV,20,19,202220
FOUN,DRAW,200,SAV,20,20,202220
FOUN,DRAW,200,SAV,20,17,202220
FOUN,DRAW,200,SAV,20,12,202220
FOUN,DRAW,200,NOW,20,20,202220
FOUN,DRAW,200,NOW,20,19,202220
FOUN,DRAW,200,NOW,20,17,202220
FOUN,DRAW,206,SAV,20,11,202220
FOUN,DRAW,206,SAV,20,19,202220
FOUN,DRAW,206,SAV,20,19,202220
FOUN,DRAW,206,SAV,20,18,202220
FOUN,DRAW,206,SAV,20,19,202220
FOUN,DRAW,206,SAV,20,18,202220
FOUN,DRAW,206,SAV,20,17,202220
FOUN,DRAW,206,NOW,20,16,202220
FOUN,DRAW,206,NOW,20,18,202220
FOUN,DRAW,210,SAV,20,19,202220
FOUN,DRAW,230,SAV,20,16,202220
FOUN,DRAW,230,SAV,20,19,202220
FOUN,DRAW,230,NOW,20,18,202220
FOUN,DRAW,240,SAV,20,17,202220
FOUN,DRAW,240,SAV,20,20,202220
FOUN,DRAW,242,SAV,20,19,202220
FOUN,DSGN,100,SAV,20,14,202220
FOUN,DSGN,100,SAV,20,20,202220
FOUN,DSGN,100,SAV,20,15,202220
FOUN,DSGN,100,SAV,20,16,202220
FOUN,DSGN,100,SAV,20,18,202220
FOUN,DSGN,100,SAV,20,20,202220
FOUN,DSGN,100,SAV,20,18,202220
FOUN,DSGN,100,SAV,20,20,202220
FOUN,DSGN,100,SAV,20,18,202220
FOUN,DSGN,100,SAV,20,17,202220
FOUN,DSGN,100,SAV,20,18,202220
FOUN,DSGN,100,SAV,20,18,202220
FOUN,DSGN,100,NOW,20,16,202220
FOUN,DSGN,100,NOW,20,19,202220
FOUN,DSGN,100,NOW,20,18,202220
FOUN,DSGN,100,NOW,20,18,202220
FOUN,DSGN,100,NOW,20,14,202220
FOUN,DSGN,100,NOW,20,20,202220
FOUN,DSGN,100,NOW,20,19,202220
FOUN,DSGN,101,SAV,20,20,202220
FOUN,DSGN,101,SAV,20,20,202220
FOUN,DSGN,101,SAV,20,19,202220
FOUN,DSGN,101,SAV,20,20,202220
FOUN,DSGN,101,SAV,20,19,202220
FOUN,DSGN,101,SAV,20,20,202220
FOUN,DSGN,101,SAV,20,20,202220
FOUN,DSGN,101,SAV,20,15,202220
FOUN,DSGN,101,SAV,20,20,202220
FOUN,DSGN,101,SAV,20,20,202220
FOUN,DSGN,101,SAV,20,20,202220
FOUN,DSGN,101,SAV,20,19,202220
FOUN,DSGN,101,SAV,20,20,202220
FOUN,DSGN,101,SAV,20,18,202220
FOUN,DSGN,101,SAV,20,20,202220
FOUN,DSGN,101,SAV,20,17,202220
FOUN,DSGN,101,SAV,20,19,202220
FOUN,DSGN,101,SAV,20,20,202220
FOUN,DSGN,101,SAV,20,19,202220
FOUN,DSGN,101,SAV,20,20,202220
FOUN,DSGN,101,SAV,20,20,202220
FOUN,DSGN,101,SAV,20,20,202220
FOUN,DSGN,101,SAV,20,20,202220
FOUN,DSGN,101,SAV,20,20,202220
FOUN,DSGN,101,SAV,20,19,202220
FOUN,DSGN,101,SAV,20,18,202220
FOUN,DSGN,101,SAV,20,20,202220
FOUN,DSGN,101,SAV,20,20,202220
FOUN,DSGN,101,SAV,20,19,202220
FOUN,DSGN,101,SAV,20,19,202220
FOUN,DSGN,101,SAV,20,19,202220
FOUN,DSGN,101,SAV,20,20,202220
FOUN,DSGN,101,SAV,20,20,202220
FOUN,DSGN,101,SAV,20,20,202220
FOUN,DSGN,101,SAV,20,20,202220
FOUN,DSGN,101,SAV,20,20,202220
FOUN,DSGN,101,SAV,20,20,202220
FOUN,DSGN,101,SAV,20,19,202220
FOUN,DSGN,101,SAV,20,20,202220
FOUN,DSGN,101,SAV,20,19,202220
FOUN,DSGN,101,SAV,20,19,202220
FOUN,DSGN,101,SAV,20,20,202220
FOUN,DSGN,101,SAV,20,19,202220
FOUN,DSGN,101,SAV,20,18,202220
FOUN,DSGN,101,SAV,20,20,202220
FOUN,DSGN,101,SAV,20,13,202220
FOUN,DSGN,101,SAV,20,20,202220
FOUN,DSGN,101,SAV,20,19,202220
FOUN,DSGN,101,SAV,20,20,202220
FOUN,DSGN,101,SAV,20,14,202220
FOUN,DSGN,101,SAV,20,19,202220
FOUN,DSGN,101,SAV,20,18,202220
FOUN,DSGN,101,SAV,20,20,202220
FOUN,DSGN,101,SAV,20,20,202220
FOUN,DSGN,101,SAV,20,20,202220
FOUN,DSGN,101,SAV,20,20,202220
FOUN,DSGN,101,SAV,20,19,202220
FOUN,DSGN,101,SAV,20,18,202220
FOUN,DSGN,101,SAV,20,17,202220
FOUN,DSGN,101,SAV,20,19,202220
FOUN,DSGN,101,SAV,20,20,202220
FOUN,DSGN,101,SAV,20,19,202220
FOUN,DSGN,101,SAV,20,19,202220
FOUN,DSGN,101,SAV,20,20,202220
FOUN,DSGN,101,SAV,20,20,202220
FOUN,DSGN,101,SAV,20,19,202220
FOUN,DSGN,101,SAV,20,20,202220
FOUN,DSGN,101,SAV,20,20,202220
FOUN,DSGN,101,SAV,20,16,202220
FOUN,DSGN,101,SAV,20,20,202220
FOUN,DSGN,101,SAV,20,20,202220
FOUN,DSGN,101,SAV,20,19,202220
FOUN,DSGN,101,SAV,20,19,202220
FOUN,DSGN,101,SAV,20,20,202220
FOUN,DSGN,101,SAV,20,19,202220
FOUN,DSGN,101,SAV,20,20,202220
FOUN,DSGN,101,SAV,20,20,202220
FOUN,DSGN,101,SAV,20,17,202220
FOUN,DSGN,101,SAV,20,20,202220
FOUN,DSGN,101,SAV,20,17,202220
FOUN,DSGN,101,SAV,20,18,202220
FOUN,DSGN,101,SAV,20,19,202220
FOUN,DSGN,101,SAV,20,18,202220
FOUN,DSGN,101,SAV,20,19,202220
FOUN,DSGN,101,SAV,20,18,202220
FOUN,DSGN,101,SAV,20,19,202220
FOUN,DSGN,101,NOW,20,18,202220
FOUN,DSGN,101,NOW,20,18,202220
FOUN,DSGN,101,NOW,20,19,202220
FOUN,DSGN,101,NOW,20,20,202220
FOUN,DSGN,101,NOW,20,18,202220
FOUN,DSGN,101,NOW,20,18,202220
FOUN,DSGN,101,NOW,20,20,202220
FOUN,DSGN,101,NOW,20,15,202220
FOUN,DSGN,101,NOW,20,18,202220
FOUN,DSGN,101,NOW,20,18,202220
FOUN,DSGN,101,NOW,20,17,202220
FOUN,DSGN,102,SAV,20,20,202220
FOUN,DSGN,102,SAV,20,18,202220
FOUN,DSGN,102,SAV,20,20,202220
FOUN,DSGN,102,SAV,20,20,202220
FOUN,DSGN,102,SAV,20,20,202220
FOUN,DSGN,102,SAV,20,19,202220
FOUN,DSGN,102,SAV,20,16,202220
FOUN,DSGN,102,SAV,20,17,202220
FOUN,DSGN,102,SAV,20,15,202220
FOUN,DSGN,102,SAV,20,20,202220
FOUN,DSGN,102,SAV,20,17,202220
FOUN,DSGN,102,SAV,20,20,202220
FOUN,DSGN,102,SAV,20,19,202220
FOUN,DSGN,102,SAV,20,13,202220
FOUN,DSGN,102,SAV,20,19,202220
FOUN,DSGN,102,SAV,20,19,202220
FOUN,DSGN,102,SAV,20,19,202220
FOUN,DSGN,102,SAV,20,18,202220
FOUN,DSGN,102,SAV,20,19,202220
FOUN,DSGN,102,SAV,20,17,202220
FOUN,DSGN,102,SAV,20,18,202220
FOUN,DSGN,102,SAV,20,18,202220
FOUN,DSGN,102,SAV,20,19,202220
FOUN,DSGN,102,SAV,20,15,202220
FOUN,DSGN,102,SAV,20,20,202220
FOUN,DSGN,102,SAV,20,18,202220
FOUN,DSGN,102,SAV,20,18,202220
FOUN,DSGN,102,SAV,20,20,202220
FOUN,DSGN,102,SAV,20,16,202220
FOUN,DSGN,102,SAV,20,19,202220
FOUN,DSGN,102,SAV,20,20,202220
FOUN,DSGN,102,SAV,20,20,202220
FOUN,DSGN,102,NOW,20,19,202220
FOUN,DSGN,102,NOW,20,16,202220
FOUN,DSGN,102,NOW,20,18,202220
FOUN,DSGN,102,NOW,20,18,202220
FOUN,DSGN,102,NOW,20,17,202220
FOUN,DSGN,102,NOW,20,19,202220
FOUN,DSGN,102,NOW,20,13,202220
FOUN,DSGN,105,SAV,20,20,202220
FOUN,DSGN,105,SAV,20,19,202220
FOUN,DSGN,105,NOW,20,19,202220
FOUN,DSGN,105,NOW,20,16,202220
FOUN,DSGN,105,NOW,20,18,202220
FOUN,DSGN,115,SAV,20,18,202220
FOUN,DSGN,115,SAV,20,20,202220
FOUN,DSGN,115,SAV,20,19,202220
